sku_code,material,box_code,bursting_factor,flute_type,inner_height_mm,height_inch,inner_height,length_inch,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000081,"""Paper""","""FirstCry Box0""","""24x20x20""","""B""","""60""","""2""","""230""","""9""",2019-06-12,21000,1,9508,3
BZ-SKU-0000081,"""Paper""","""FirstCry Box0""","""24x20x20""","""B""","""60""","""2""","""230""","""9""",2019-06-12,11000,1,9508,3
BZ-SKU-0000081,"""Paper""","""FirstCry Box0""","""24x20x20""","""B""","""60""","""2""","""230""","""9""",2019-06-12,10000,1,9508,2.92
BZ-SKU-0000081,"""Paper""","""FirstCry Box0""","""24x20x20""","""B""","""60""","""2""","""230""","""9""",2019-06-12,10000,1,9508,3
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,4000,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,12790,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,6725,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,6300,3,4606,10.16007787
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,10950,3,4606,9.41
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,6200,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,18000,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1,8,7746,8.73
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1300,4,7746,8.73
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1975,4,7746,8.73
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,5175,3,4606,9.41
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,11350,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,12000,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,2498,3,7746,8.73
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,3425,3,4606,10.1578295
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,3652,3,7746,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,8000,8,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,14797,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,14950,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,8000,8,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,9852,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,8000,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,6930,3,4606,9.41
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,3500,7,4606,9.41
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,13000,8,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,4000,8,4606,9.45
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,7500,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,6000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,228,3,7746,9.16
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,12000,8,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,3000,3,4606,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,6000,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,2000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,10000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,25000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,7000,3,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,13000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,15225,7,7746,9.16
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,25000,8,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1700,3,4606,9.58
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,6323,3,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1265,3,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,11000,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,2500,3,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1,8,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,4000,3,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,10000,8,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,25700,3,4606,10.15755084
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2018-02-05,10811,3,4606,10.15789299
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,10250,3,7746,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,11000,3,7746,9.16
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,8000,3,9508,8.49
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,2500,3,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,3000,3,7746,8.65
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,5000,1,9508,9.6
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,10000,7,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,1500,3,7746,8.15
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,5000,7,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,20000,7,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,6000,1,4606,7.71
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,2000,1,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,10000,1,9508,9.5
BZ-SKU-0000400,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box4""","""24x20x20""","""B""","""130""","""5""","""330""","""13""",2019-06-12,5000,1,7746,8.15
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,6000,3,7746,11.44
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,3000,3,4606,10.97
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,102,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,2200,3,4606,10.76
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,7300,3,4606,11.63814939
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,1484,3,4606,11.63797488
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,1000,3,4606,11.64056604
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,10000,4,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,6100,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,9175,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1025,4,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,750,4,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,4975,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,2500,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,5000,4,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1025,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,5018,3,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,6325,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1748,3,7746,11.44
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,9880,3,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,10000,1,7746,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,2075,3,4606,10.65
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,20000,1,7746,10.92
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,5100,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,9898,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,1100,3,4606,10.9
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,300,3,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,700,3,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,3750,3,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,4000,6,9508,10.7
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,500,3,9508,10.7
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,4500,3,9508,10.7
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1355,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,100,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,500,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1000,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,1300,3,7746,10.4
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2018-02-05,2100,3,4606,11.63836478
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,10000,3,4606,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,5000,8,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,500,1,9508,10.98
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,3000,3,4606,9.12
BZ-SKU-0000086,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box6A""","""24x20x20""","""B""","""420""","""16""","""240""","""9""",2019-06-12,2000,1,9508,10.98
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2586,3,7746,11.42
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5908,3,4606,12.80562972
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5960,3,4606,11.89
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,14400,3,4606,12.80568658
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,200,3,4606,12.80660377
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,7400,3,4606,12.81004589
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,8000,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5000,4,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5960,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,11000,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1500,4,7746,11.42
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1250,4,7746,11.42
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5050,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2037,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,2000,3,4606,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1335,3,7746,12.56
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,9700,3,7746,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,20000,1,7746,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,5206,3,4606,11.89
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1500,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,11000,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,6000,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,5066,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,7000,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,8000,3,7746,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,7500,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1500,3,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,4455,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,10000,6,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,6500,8,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1000,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,100,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2018-02-05,500,3,4606,11.89
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1500,8,4606,12.08
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1,8,7746,11.42
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,750,3,7746,11.2
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,4000,3,9508,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,250,3,7746,12
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,11000,7,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,1000,3,9508,11.9
BZ-SKU-0000085,"""Top paper golden Kraft rest brown Kraft""","""FirstCry Box5""","""24x20x20""","""B""","""125""","""4""","""400""","""15""",2019-06-12,13000,7,9508,11.9
