sku_code,brand_name,material,material_grade,bottle_material,cap_material,series,product_code,color,model_no,item_code,box_code,box_style,security_type,usage,handle,window,property,accessories,lid,bubble_lined,bursting_factor,sealing,finishing,perforation,car_type,lamination,grammage,neck_size,type,flute_type,printing,no_of_layers,flap_inch,flap_width_mm,gusset_inch,bottom_gusset,tape_size_inch,added_features,mouth_diameter_mm/top_diameter,weight_gm,racking_load_capacity_kg,capcity_ml,width_mm,inner_height_mm,outer_height_mm,height_inch,length_mm,thickness_gsm,thickness_microns,inner_gsm,outer_gsm,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000915,"""Non Branded""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""10""","""406.4""",,,,,2018-02-07,7560,6,4606,31.28
BZ-SKU-0000914,"""Non Branded""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""6""","""381""",,,,,2018-02-07,5040,6,4606,20.86
BZ-SKU-0000914,"""Non Branded""","""Paper""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""6""","""381""",,,,,2018-02-07,15120,6,4606,20.86
BZ-SKU-0000788,"""Aristo""","""Plastic""",,,,"""FPO Bins""",,,,,,,,,,,,,,,,,,"""Front Partially Open""",,,,,,,,,,,,,,,,,,,,,"""125""",,,,,,,2018-11-16,200,3,4606,52
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,1,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,5000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,5000,1,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,10000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,13000,1,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,2000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,5000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,13000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,3,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,1,4606,2.9
BZ-SKU-0000047,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""355.6""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,12000,3,4606,2.9
BZ-SKU-0001342,"""Prashant Plastics""",,,,,,,,,,,,,,,,"""Laminated""",,,,,,,,,,,,,,,,"""2""",,,,,,,,,,"""260.35""",,,,"""381""",,,,,2018-04-11,6000,3,182,1.22
BZ-SKU-0006734,"""Aristo""","""Plastic""",,,,"""500 x 325 Series""",,,,,,,,,,,,,,,,,,"""Completely Closed with Handle""",,,,,,,,,,,,,,,,,,,,"""242""","""250""",,,,,,,2018-04-21,500,3,7746,210
BZ-SKU-0006734,"""Aristo""","""Plastic""",,,,"""500 x 325 Series""",,,,,,,,,,,,,,,,,,"""Completely Closed with Handle""",,,,,,,,,,,,,,,,,,,,"""242""","""250""",,,,,,,2018-04-21,500,3,7746,210
BZ-SKU-0012901,,"""PET""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""21""",,"""500""",,,,,,,,,,2019-01-30,50000,1,4606,2.44
BZ-SKU-0012901,,"""PET""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""21""",,"""500""",,,,,,,,,,2019-01-30,50600,3,4606,2.44
BZ-SKU-0012901,,"""PET""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""21""",,"""500""",,,,,,,,,,2019-01-30,49450,8,4606,2.6
BZ-SKU-0000853,"""Non Branded""","""Top paper golden Kraft rest brown Kraft""",,,,,,,,,,,,,,,,,,,"""20x20x20x20x20""",,,,,,,,,"""BC""",,,,,,,,,,,,,,"""210""",,"""8""","""409.956""",,,,,2018-07-17,398,3,9508,22
BZ-SKU-0005134,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,10,3,7746,630
BZ-SKU-0005129,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,100,3,7746,31.5
BZ-SKU-0005134,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,10,3,7746,630
BZ-SKU-0005134,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,25,4,7746,629.8928571
BZ-SKU-0005134,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,13,1,7746,629.6703297
BZ-SKU-0005134,"""Bizongo""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""1000.76""",,,,,"""40""",,,,2018-02-07,17,3,7746,629.8928571
BZ-SKU-0005633,"""Non Branded""",,,,,,,"""Transparent""",,,,,,"""Water,Oil""",,,,,,,,,,,"""Screw Cap""",,,,,,,,,,,,,,,,,"""500""",,,,,,,,,,2018-06-14,10500,4,7746,6.6
BZ-SKU-0000693,"""Non Branded""","""LDPE""",,,,,,,,,,,,,,,,,,"""Yes""",,"""0""","""0""",,,,,,,,,"""0""",,,,,,,,,,,,,,,,,"""0""",,,2018-02-05,5000,3,7746,3.6
BZ-SKU-0009227,"""Non Branded""",,"""LDPE""",,,,,,,,,,,,,,,,,,,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""","""26""",,,,,,,,,,,,,,,"""60""",,,2018-07-21,47800,3,4606,4.6
BZ-SKU-0009227,"""Non Branded""",,"""LDPE""",,,,,,,,,,,,,,,,,,,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""","""26""",,,,,,,,,,,,,,,"""60""",,,2018-07-21,30000,4,4606,4.6
BZ-SKU-0009227,"""Non Branded""",,"""LDPE""",,,,,,,,,,,,,,,,,,,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""","""26""",,,,,,,,,,,,,,,"""60""",,,2018-07-21,40000,8,4606,4.6
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,45000,4,4606,2.4
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,98000,3,4606,2.3
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,62000,3,4606,2.3
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,15000,1,4606,2.4
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,45000,3,4606,2.4
BZ-SKU-0000510,"""Non Branded""",,"""PE""",,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-10-18,15000,3,4606,2.4
BZ-SKU-0012909,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""298.45""","""170""",,,,2019-01-30,40000,3,7746,1.21
BZ-SKU-0012909,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""298.45""","""170""",,,,2019-01-30,100000,3,7746,1.16
BZ-SKU-0009184,"""Non Branded""","""Top paper golden Kraft rest brown Kraft""",,,,,,,,,,,,,,,,,,,"""18x18x18x18x18""",,,,,,,,,,,,,,,,,,,,,,,"""300""",,"""11.81""","""1100.074""",,,,,2018-07-18,25,3,4606,111
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,40000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,5000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,10000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,39000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,34000,3,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,3.86
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,25000,3,4606,3.86
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,2.3
BZ-SKU-0000046,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Glossy""",,,,,,,,,"""3""","""0""","""317.5""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,25000,3,4606,3.86
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,600,3,4606,4.284
BZ-SKU-0000171,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1500,3,1829,4.5
BZ-SKU-0000168,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1500,3,1829,5.733
BZ-SKU-0000170,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,"""115""",,,,,,,,,,,,,2018-06-25,2250,3,1829,3.15
BZ-SKU-0000169,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,"""100""",,,,,,,,,,,,,2018-06-25,2250,3,1829,2.52
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1500,3,1829,4.914
BZ-SKU-0000171,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,4200,3,4606,4.039
BZ-SKU-0000170,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,"""115""",,,,,,,,,,,,,2018-06-25,3000,3,4606,2.83
BZ-SKU-0000169,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,"""100""",,,,,,,,,,,,,2018-06-25,3000,3,4606,2.264
BZ-SKU-0000863,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,3000,3,4606,2.55
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1800,3,4606,4.406
BZ-SKU-0000168,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1800,3,4606,5.14
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,6000,3,4606,4.406
BZ-SKU-0000171,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1800,3,4606,3.927
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1800,3,4606,4.284
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1200,3,4606,4.406
BZ-SKU-0000863,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,2000,3,4606,3.1
BZ-SKU-0000168,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,3000,3,4606,4.998
BZ-SKU-0000172,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,3000,3,4606,4.284
BZ-SKU-0000171,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,3000,3,4606,3.927
BZ-SKU-0000171,"""Oracle""","""PP""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-04-12,1800,3,4606,4.039
BZ-SKU-0000633,"""Firstcry""","""PE""",,,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-02-05,10000,3,4606,3.8
BZ-SKU-0000633,"""Firstcry""","""PE""",,,,,,,,,,,,,,,,,,"""No""",,"""Flap sealing""","""Glossy""",,,,,,,,,"""3""","""2""",,"""2""",,,,,,,,,,,,,,"""50""",,,2018-02-05,30000,3,4606,3.8
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1000,4,4606,4.39
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1000,1,4606,4.39
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1950,3,4606,4.97
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,3000,6,4606,3.93
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1000,3,4606,4.97
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,3000,6,4606,3.93
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1000,3,4606,4.97
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,4000,7,4606,3.93
BZ-SKU-0000070,"""Non Branded""","""Paper""",,,,,,,,,"""A3""",,,,,,,,,,"""22x22x22""",,,,,,,,,"""B""",,,,,,,,,,,,,,"""131.62""",,"""5.3""","""134.874""",,,,,2018-07-18,1000,3,4606,4.6534
BZ-SKU-0009191,"""Non Branded""","""Top paper golden Kraft rest brown Kraft""",,,,,,,,,,,,,,,,,,,"""18x18x18x18x18""",,,,,,,,,,,,,,,,,,,,,,,"""395""",,"""15.55""","""655.066""",,,,,2018-07-18,25,3,4606,61
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,1,4606,1.67
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,30000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,35000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,20000,1,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,26000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,13000,3,4606,1.64
BZ-SKU-0000044,"""Non Branded""","""LDPE""","""Blend of LDPE/22FA002 and LLDPE/F19010""",,,,,"""White""",,,,,,,,,,,,"""No""",,"""Lip to Lip Sealing""","""Gloss""",,,,,,,,,"""3""","""0""","""254""",,,,,,,,,,,,,,,"""60""",,,2018-07-07,15000,3,4606,1.64
